movieId,tag,item_id,tag_id
8917,america porn,2482,613
8917,terrorism,2482,662
8930,movie business,4391,2182
8947,haunted house,3242,1518
8949,aging,2275,1344
8949,drinking,2275,2833
8949,writers,2275,2107
8956,based on a book,4755,183
8956,ian mcewan,4755,7176
8958,disability,2688,1058
8958,vocalists,2688,2683
8961,invisibility,173,1388
8965,based on a book,783,183
8965,big budget,783,665
8970,england,1036,272
8970,jm barrie,1036,7162
8970,single parents,1036,2570
8970,writers,1036,2107
8972,history,784,605
8977,big budget,786,665
8984,bad plot,1037,2398
8984,complicated,1037,666
8985,comic book,1582,270
9018,middle east,4757,290
26084,based on a play,1039,2038
26084,broadway,1039,932
26117,based on a book,4927,183
26131,africa,4265,2282
26131,algeria,4265,7177
26131,france,4265,333
26131,history,4265,605
26133,made for tv,1040,1191
26150,artist,4266,3414
26163,1960s,4592,73
26163,musicians,4592,1740
26242,based on a book,4593,183
26242,richard matheson,4593,3811
26524,san francisco,4595,1753
26680,1950s,3194,2574
26680,campy,3194,427
26704,new york city,4928,898
26840,organized crime,4393,200
27266,time travel,1880,106
27266,trains,1880,2627
27311,batman,791,293
27311,comic book,791,270
27311,dc comics,791,2757
27311,double life,791,2758
27311,franchise,791,2400
27311,superhero,791,295
27311,vigilante,791,296
27376,1960s,2353,73
27376,germany,2353,2073
27592,kidnapping,1703,1421
27674,one day,3349,1365
27684,1960s,2484,73
27684,england,2484,272
27684,immigrants,2484,1010
27684,london,2484,1457
27684,racism,2484,230
27684,sports,2484,83
27706,multiple roles,1042,1244
27706,siblings,1042,29
27706,watch the credits,1042,1484
27773,remade,1704,3770
27773,revenge trilogy,1704,3137
27773,siblings,1704,29
27790,catholicism,2485,1694
27790,christianity,2485,305
27790,imaginary friend,2485,1432
27808,immigrants,1496,1010
27815,teacher,2571,444
27839,sequel,2806,642
27846,business is the antagonist,2487,598
27846,overrated,2487,197
27866,based on a book,2354,183
27873,heavy metal,4721,2463
27873,musicians,4721,1740
27878,oscar best documentary feature,4728,5786
27878,prostitution,4728,464
27882,hawaii,4685,314
27912,business,2690,2014
30749,orphans,1137,1507
30749,rebellion,1137,317
30793,whimsical,799,162
30816,broadway,3339,932
30816,long,3339,2618
30825,dysfunctional family,3303,1335
30848,based on a book,3350,183
30850,based on a play,4602,2038
31420,police,3195,1184
31420,police corruption,3195,2307
31429,nature,802,652
31429,ocean,802,1071
31429,submarine,802,1275
31555,aliens,804,302
31555,disability,804,1058
31658,aging,805,1344
31702,iraq,4604,713
31702,iraq war,4604,1039
31702,middle east,4604,290
31702,orphans,4604,1507
31878,shanghai,807,2778
32025,queer,4722,1113
32031,great soundtrack,808,287
32031,inventor,808,1439
32596,africa,2718,2282
32596,based on a book,2718,183
32596,big budget,2718,665
32596,desert,2718,986
33004,watch the credits,1583,1484
33085,based on a book,810,183
33085,haunted house,810,1518
33162,12th century,2488,6501
33162,christianity,2488,305
33166,guns,811,752
33166,police,811,1184
33358,mental illness,2281,79
33493,aliens,812,302
33493,far future,812,3177
33493,no happy ending,812,2396
33615,talking animals,1584,1022
33639,latin music,1831,6344
33646,football,1585,88
33646,remake,1585,753
33646,sports,1585,83
33679,assassin,815,846
33794,double life,816,2758
33794,franchise,816,2400
33794,iceland,816,945
33794,police,816,1184
33794,saturn award best writing,816,3562
33819,based on a play,4610,2038
33819,one day,4610,1365
33834,nudity topless,3197,46
34048,easily confused with other movies title,817,1746
34072,polar,1586,7159
34072,wildlife,1586,7178
34072,wintry,1586,2622
34148,nudity topless,4611,46
34150,invisibility,818,1388
34153,obscure sports,4612,4375
34162,long,2314,2618
34319,business is the antagonist,819,598
34323,nudity full frontal,3198,38
34326,rock and roll,4397,42
34405,far future,2719,3177
34520,nudity topless,4944,46
34523,black comedy,4729,207
34542,alfred p sloan feature film prize,821,7175
34542,animal attacks,821,3183
34542,animals,821,541
34542,biography,821,267
35347,2d animation,2489,3238
35347,allegory,2489,3283
35347,farm,2489,7136
35347,free to download,2489,2969
35347,george orwell,2489,2156
35347,hulu,2489,5485
35347,satire,2489,43
35836,slackers,822,830
35957,aviation,3538,632
36401,medieval,823,647
36509,cave,824,3589
36527,insanity,3351,716
36527,siblings,3351,29
36529,business is the antagonist,1712,598
36529,military industrial complex,1712,5735
36537,based on a book,1713,183
36931,police,825,1184
37729,afterlife,1714,878
37739,true story,1044,379
37830,franchise,826,2400
38038,monsters,1045,1722
39183,alberta,1139,7170
39183,banned movie,1139,3839
39183,canada,1139,2665
39292,great soundtrack,4618,287
39292,military,4618,366
39414,maydecember romance,2315,2299
39414,nudity rear,2315,1612
39427,suicide,2316,97
39444,weather reporter as protagonist,3199,1283
39446,brutal,3539,1254
39446,corruption,3539,376
39446,franchise,3539,2400
39446,police,3539,1184
39446,police corruption,3539,2307
39869,nudity full frontal,3521,38
40278,based on a book,3200,183
40278,nudity topless,3200,46
40339,talking animals,827,1022
40583,business,2318,2014
40629,siblings,1046,29
40815,maze,1140,1313
40819,vocalists,1717,2683
41285,england,4620,272
41527,islam,1141,4583
41527,religion,1141,413
41566,big budget,828,665
41863,latin america,1719,1741
41997,antisemitism,2720,2769
41997,judaism,2720,1375
41997,massacre,2720,2258
41997,religion,2720,413
42002,theater,2692,2435
42197,serial killer,1142,859
42632,wrongly accused,3541,4121
42718,paris,831,1733
42728,based on a book,3429,183
42730,underdogs,4687,2714
42738,nocturnal,1590,2287
42738,sequel,1590,642
43376,nazis,1143,1168
43460,frantic,4621,1285
43460,mockumentary,4621,895
43460,movie business,4621,2182
43556,boxing,832,967
43556,sports,832,83
43560,single parents,1812,2570
43869,based on a book,3522,183
43871,hackers,4948,661
43921,nudity full frontal,4308,38
44022,animals,1047,541
44022,climate change,1047,5060
44022,franchise,1047,2400
44191,antiauthoritarian,834,5211
44191,directorial debut,834,618
44191,intelligent,834,1003
44191,queer,834,1113
44191,rebellion,834,317
44191,subversive,834,6448
44191,totalitarianism,834,2708
44193,cross dressing,3305,3681
44199,new york city,3523,898
44204,africa,1144,2282
44204,based on a book,1144,183
44204,south africa,1144,2419
44633,mental illness,4730,79
44709,competition,1048,1301
44709,uplifting,1048,2377
44731,video games,835,424
44849,black and white,836,172
44849,paris,836,1733
44849,stylized,836,161
44943,911,4832,4944
44943,terrorism,4832,662
45028,ensemble cast,3524,635
45028,radio,3524,3410
45175,small town,3527,132
45210,controversial,4623,917
45210,islam,4623,4583
45210,massacre,4623,2258
45210,religion,4623,413
45442,big budget,3528,665
45442,ocean,3528,1071
45442,remake,3528,753
45442,shipwreck,3528,4742
45499,big budget,838,665
45499,biology,838,2672
45499,ensemble cast,838,635
45499,franchise,838,2400
45499,genetics,838,228
45517,racing,1050,2511
45517,watch the credits,1050,1484
45672,dogs,3529,1494
45722,big budget,839,665
45722,cliffhanger,839,7042
45950,environmental,1147,2588
45950,nature,1147,652
45950,oscar best documentary feature,1147,5786
45950,science,1147,2333
45950,slow,1147,351
46062,high school,1052,90
46335,franchise,4955,2400
46530,franchise,840,2400
46965,aviation,3544,632
46965,nudity topless,3544,46
46972,history,1591,605
46972,monkey,1591,3861
46972,single parents,1591,2570
46972,whimsical,1591,162
47044,florida,1723,3459
47044,nudity topless,1723,46
47200,drugs,1592,36
47200,nudity topless,1592,46
47516,imdb bottom 100,4957,6246
47610,1900s,1593,4237
47640,drinking,2326,2833
47997,narrated,4703,341
48304,religion,843,413
48322,based on a tv show,1594,1140
48322,mtv,1594,4337
48385,banned movie,2327,3839
48385,hard to watch,2327,2422
48385,subversive,2327,6448
48385,tasteless,2327,1497
48394,civil war,844,486
48416,remake,4963,753
48696,small town,3352,132
48738,nude black women,846,5563
48780,stage magic,2572,2204
48982,bad plot,1054,2398
48982,england,1054,272
48982,talking animals,1054,1022
49132,country music,4627,2736
49132,iraq war,4627,1039
49132,politics,4627,236
49274,dance,1595,941
49274,polar,1595,7159
49278,new orleans,849,3759
49278,wormhole,849,948
49530,business,1726,2014
49772,doctors,3545,2660
49910,based on a book,4966,183
49910,high school,4966,90
49910,teacher,4966,444
50005,based on a play,1728,2038
50005,royalty,1728,28
50158,college,3308,52
50158,dance,3308,941
50160,bbc films,1055,2372
50514,nudity topless,4629,46
50798,imdb bottom 100,1597,6246
50872,fish out of water,852,3706
50872,imdb top 250,852,175
50872,oscar best animated feature,852,3136
50872,restaurant,852,2749
51080,police corruption,4968,2307
51084,vocalists,1148,2683
51412,ridiculous,853,1668
51418,nudity topless,4863,46
51471,politics,1056,236
51666,nudity full frontal,855,38
51698,based on a book,856,183
51931,mental illness,4725,79
51939,based on a tv show,4970,1140
51939,franchise,4970,2400
52042,netherlands,2722,7070
52042,true story,2722,379
52245,sports,4726,83
52287,inventor,858,1439
52287,orphans,858,1507
52328,bad ending,859,2885
52328,slow,859,351
52435,remade,4794,3770
52579,vocalists,3354,2683
52722,double life,860,2758
52722,franchise,860,2400
52973,unrealistic,2330,224
52975,maryland,1729,6536
52975,remake,1729,753
53000,military,862,366
53000,shaky camera,862,384
53121,big budget,1599,665
53123,bad soundtrack,2355,6287
53123,folk music,2355,849
53123,overrated,2355,197
53125,big budget,863,665
53125,franchise,863,2400
53125,sequels filmed simultaneously,863,4436
53125,watch the credits,863,1484
53322,franchise,1730,2400
53464,heroine in tight suit,864,562
53883,corruption,2494,376
53883,politics,2494,236
53894,business,2331,2014
53894,politics,2331,236
53956,remade,2724,3770
53972,parkour,1732,3023
53993,based on a book,4972,183
53993,based on a myth,4972,3596
53993,big budget,4972,665
53993,religion,4972,413
53993,watch the credits,4972,1484
53996,comic book,866,270
54001,boarding school,867,3585
54004,buddy movie,4973,2198
54004,firefighters,4973,4055
54190,1960s,1733,73
54259,witch,1600,3146
54648,big budget,4974,665
54648,buddy movie,4974,2198
54648,franchise,4974,2400
54648,martial arts,4974,263
54648,police,4974,1184
54997,based on a book,1602,183
54997,elmore leonard,1602,6228
54999,action packed,4366,254
54999,brutal,4366,1254
54999,fast paced,4366,673
54999,guns,4366,752
54999,sexualized violence,4366,416
54999,skydiving,4366,6202
54999,underrated,4366,2265
55052,ian mcewan,1151,7176
55052,siblings,1151,29
55063,canada,4398,2665
55069,pregnancy,1736,659
55071,corruption,2496,376
55071,iraq war,2496,1039
55071,military,2496,366
55071,politics,2496,236
55094,iraq war,3355,1039
55269,siblings,1738,29
55282,wintry,2334,2622
55290,based on a book,2725,183
55290,directorial debut,2725,618
55442,2d animation,1740,3238
55442,islam,1740,4583
55442,tehran,1740,6528
55721,south america,4867,396
55814,nudity topless,4636,46
55820,slow,1152,351
55830,heartwarming,2727,575
55830,jazz,2727,686
55830,movie business,2727,2182
55830,small business,2727,6472
55999,toy store,874,3591
55999,whimsical,874,162
56145,christianity,875,305
56145,irreligion,875,2689
56145,military,875,366
56145,religion,875,413
56152,new york city,4637,898
56152,parody,4637,214
56171,big budget,1604,665
56171,fast paced,1604,673
56171,irreligion,1604,2689
56171,religion,1604,413
56174,richard matheson,876,3811
56715,based on a book,4732,183
56757,easily confused with other movies title,878,1746
56757,stephen sondheim,878,6092
56915,based on a book,1058,183
57528,thailand,1606,4098
58107,dance,4868,941
58154,bbc films,4977,2372
58162,interracial romance,4978,2533
58191,corruption,2501,376
58191,oscar best documentary feature,2501,5786
58191,politics,2501,236
58295,england,2728,272
58295,police,2728,1184
58295,police corruption,2728,2307
58303,nazis,4399,1168
58306,12th century,2502,6501
58306,biography,2502,267
58559,dc comics,887,2757
58559,double life,887,2758
58559,franchise,887,2400
58559,nocturnal,887,2287
59103,martial arts,4979,263
59126,islam,3261,4583
59141,movie business,2503,2182
59141,religion,2503,413
59315,military industrial complex,889,5735
59387,drugs,2356,36
59418,1960s,890,73
59501,big budget,1609,665
59501,long,1609,2618
59501,royalty,1609,28
59501,talking animals,1609,1022
59590,rock and roll,4733,42
59590,vocalists,4733,2683
59615,big budget,2576,665
59615,latin america,2576,1741
59615,scenic,2576,654
59684,abortion,2504,1373
59684,health care,2504,2983
59684,religion,2504,413
60069,big budget,893,665
60069,far future,893,3177
60072,comic book,4981,270
60072,ridiculous,4981,1668
60072,ridiculous training sequence,4981,6107
60072,unrealistic,4981,224
60126,crude humor,4982,61
60137,world war ii,4641,269
60333,polar,4642,7159
60482,nudity topless,1157,46
60487,made for tv,1059,1191
60487,short,1059,2734
60514,iceland,894,945
60756,great soundtrack,3212,287
60756,quotable,3212,1723
60756,siblings,3212,29
60766,artist,2357,3414
60766,new york city,2357,898
60950,artist,1158,3414
61024,marijuana,3213,402
61024,police corruption,3213,2307
61075,based on a book,1159,183
61236,1980s,2505,391
61236,israel,2505,714
61240,sweden,2506,2831
61240,wintry,2506,2622
62250,based on a book,3105,183
62336,made for tv,4812,1191
62344,depression,4643,2364
62344,mental illness,4643,79
62344,siblings,4643,29
62434,male nudity,3215,1621
62849,england,2732,272
62849,great soundtrack,2732,287
62849,london,2732,1457
62999,africa,3312,2282
62999,talking animals,3312,1022
63082,television,1482,1553
63082,watch the credits,1482,1484
63113,big budget,4309,665
63131,bad parents,3263,6566
63131,nudity topless,3263,46
63479,male nudity,3313,1621
63479,nudity full frontal,3313,38
63859,dogs,902,1494
64034,bbc films,903,2372
64575,child abuse,3249,1111
64575,nuns,3249,1377
64575,private school,3249,3820
64575,queer,3249,1113
64620,broadway,2511,932
64957,based on a book,2358,183
64957,biography,2358,267
64957,f scott fitzgerald,2358,4887
64997,based on a book,906,183
64997,easily confused with other movies title,906,1746
64997,hg wells,906,1747
64997,nudity topless,906,46
65126,nudity topless,3265,46
65682,franchise,1613,2400
65682,nocturnal,1613,2287
65682,slavery,1613,324
65682,torture,1613,368
66097,whimsical,3360,162
66130,thailand,1853,4098
66297,made for tv,910,1191
66320,climate change,4286,5060
66320,environmental,4286,2588
66320,nature,4286,652
67087,watch the credits,2734,1484
67295,earnest,912,3457
67295,short,912,2734
67429,based on a book,4647,183
67429,overrated,4647,197
67997,military,2515,366
68073,ocean,3216,1071
68157,brutal,2807,1254
68194,bbc films,2516,2372
68205,nudity topless,1614,46
68205,sequel,1614,642
68205,watch the credits,1614,1484
68319,military,914,366
68358,shaky camera,2738,384
68791,big budget,3108,665
68838,broadway,4648,932
69122,oneliners,1162,4740
69122,watch the credits,1162,1484
69526,big budget,915,665
69526,egypt,915,867
69784,male nudity,2519,1621
69784,queer,2519,1113
69784,short,2519,2734
69917,hockey,3217,516
69917,sports,3217,83
69945,car chase,916,1667
69945,cars,916,520
69945,fugitive,916,1068
69945,hostage,916,1059
69945,wrongly accused,916,4121
71033,latin america,1164,1741
71033,south america,1164,396
71033,writers,1164,2107
71379,found footage,3273,892
71462,animals,2285,541
71462,business,2285,2014
71462,japan,2285,756
71518,based on a book,3274,183
71518,beauty pageant,3274,2760
71518,directorial debut,3274,618
71518,friendship,3274,127
71518,heartwarming,3274,575
71518,obscure sports,3274,4375
71518,tear jerker,3274,1237
71518,teen,3274,395
71518,texas,3274,3699
71530,based on a comic,1618,281
71535,directorial debut,2740,618
71535,overrated,2740,197
71579,nick hornby,2521,4531
71745,whimsical,3275,162
72171,guns,4312,752
72171,nude black women,4312,5563
72171,nudity topless,4312,46
72171,watch the credits,4312,1484
72395,acting debut,2523,6735
72737,great soundtrack,2742,287
72737,jazz,2742,686
72737,royalty,2742,28
72998,big budget,1619,665
72998,mining,1619,2643
73017,arthur conan doyle,1620,7167
73881,based on a book,4305,183
73881,college,4305,52
73881,inventor,4305,1439
74683,soccer,2527,2027
74683,sports,2527,83
74789,miniaturization,1622,5274
74944,brooklyn,4691,2341
74944,new york city,4691,898
74944,nudity topless,4691,46
74944,police,4691,1184
75813,marijuana,3218,402
75813,siblings,3218,29
76093,heartwarming,1623,575
76111,middle east,4874,290
76251,based on a comic,2530,281
76251,brutal,2530,1254
76251,double life,2530,2758
77455,painter,4267,2263
77561,franchise,1625,2400
77658,hulu,4704,5485
77658,remade,4704,3770
77658,tv series,4704,2082
77837,doctors,4692,2660
77837,suicide,4692,97
77866,royalty,3281,28
78039,nudity topless,3363,46
78105,middle east,1626,290
78105,siblings,1626,29
78105,video game adaptation,1626,1563
78209,drugs,3219,36
78209,musicians,3219,1740
78209,nudity topless,3219,46
78469,bad plot,1627,2398
78469,cia,1627,847
78469,confusing,1627,1637
78469,military,1627,366
78469,unrealistic,1627,224
78469,vigilante,1627,296
78499,big budget,2532,665
79132,confusing,1866,1637
79132,slow motion,1866,2849
79139,watch the credits,2808,1484
79592,watch the credits,4694,1484
80219,assassin,4877,846
80219,brutal,4877,1254
80219,corruption,4877,376
80219,police,4877,1184
80219,politics,4877,236
80222,dance,4878,941
80939,wrongly accused,4695,4121
81564,mad scientist,1630,1720
81782,true story,4696,379
81782,villain nonexistent or not needed for good story,4696,2064
81788,prison escape,4697,204
81788,remake,4697,753
81817,true story,2540,379
81847,based on a book,2752,183
81847,big budget,2752,665
81847,kidnapping,2752,1421
81847,royalty,2752,28
82459,acting debut,1632,6735
82461,skydiving,1633,6202
83613,amnesia,1634,735
83613,bad plot,1634,2398
83976,england,4652,272
83976,great dialogue,4652,1220
83976,road trip,4652,154
83976,scenic,4652,654
83976,witty,4652,44
84152,based on a book,3434,183
84374,nudity topless,4883,46
84615,watch the credits,4706,1484
84772,watch the credits,4313,1484
84954,based on a book,2754,183
84954,directorial debut,2754,618
85020,remake,4885,753
85020,revenge,4885,193
85354,nudity topless,2545,46
85510,asylum,1636,2853
86320,nudity topless,4653,46
86332,siblings,1637,29
86332,visually appealing,1637,98
86644,brazil,4315,2049
86644,latin america,4315,1741
86644,rio de janeiro,4315,2163
86644,south america,4315,396
86781,based on a play,2549,2038
86781,twins,2549,1677
86835,comic book,4316,270
86880,ocean,1638,1071
86880,watch the credits,1638,1484
86898,1950s,2550,2574
86898,texas,2550,3699
87222,china,1639,2179
87222,martial arts,1639,263
87232,military,1640,366
87298,alcoholism,4318,2071
87298,divorce,4318,2200
87298,drugs,4318,36
87306,movie business,2551,2182
87430,aliens,1641,302
87430,big budget,1641,665
87430,dc comics,1641,2757
87430,superhero,1641,295
87520,big budget,4319,665
88235,directorial debut,2552,618
89085,mossad,2396,1530
89085,nazis,2396,1168
89090,photography,4654,248
89118,doctors,2553,2660
89118,nudity topless,2553,46
89190,bechdel testwho cares,4325,1306
89745,bad plot,1645,2398
89745,big budget,1645,665
90249,sports,2759,83
90374,nudity topless,4657,46
90647,franchise,2760,2400
90647,great soundtrack,2760,287
90647,latin music,2760,6344
91500,forest,1646,5771
91500,long,1646,2618
91529,big budget,1647,665
91529,overrated,1647,197
91542,arthur conan doyle,2761,7167
91974,franchise,4893,2400
92152,nudity topless,4661,46
92259,imdb top 250,2397,175
93510,based on a tv show,2765,1140
93510,undercover cop,2765,649
93510,watch the credits,2765,1484
93840,directorial debut,4280,618
94070,aging,2766,1344
94466,multiple storylines,4708,249
94466,television,4708,1553
94864,franchise,2767,2400
94959,forest,3369,5771
96079,england,2770,272
96432,corruption,4897,376
96432,nudity topless,4897,46
96488,musicians,4709,1740
97225,hotel,4899,1594
97393,drugs,3370,36
97870,nudity full frontal,4667,38
97938,acting debut,2776,6735
97938,pretentious,2776,244
98154,civil war,2777,486
98154,slavery,2777,324
100436,israel,4670,714
100436,middle east,4670,290
100714,nudity topless,4671,46
102125,big budget,1650,665
102903,police,2785,1184
102903,police corruption,2785,2307
103107,musicians,4673,1740
103107,rhythm  blues,4673,1017
103107,vocalists,4673,2683
103253,satire,2786,43
103341,drugs,2787,36
103606,overrated,3372,197
103772,watch the credits,2788,1484
104089,alfred p sloan feature film prize,4674,7175
104089,artificial intelligence,4674,556
104089,board game,4674,1080
104089,chess,4674,460
104356,museum,4675,3507
104374,bad plot,3374,2398
104374,pretentious,3374,244
105197,road trip,4676,154
105954,ocean,4680,1071
106002,military,2789,366
106002,satire,2789,43
106438,based on a book,4681,183
106438,nuns,4681,1377
106438,true story,4681,379
106489,long,1652,2618
106696,wintry,1653,2622
106766,manhattan,2403,168
106766,new york city,2403,898
106782,great soundtrack,2404,287
107141,writers,2408,2107
107406,wintry,4714,2622
109487,long,2410,2618
109673,sequel,2411,642
110553,bad acting,2794,717
110553,double life,2794,2758
110553,franchise,2794,2400
110730,directorial debut,2412,618
111362,military,2795,366
111362,watch the credits,2795,1484
111622,bad soundtrack,2414,6287
111622,musicians,2414,1740
111622,new york city,2414,898
111622,pretentious,2414,244
111759,based on a book,2796,183
111921,disease,2415,2405
112556,nudity topless,2418,46
112556,wrongly accused,2418,4121
112852,watch the credits,1654,1484
113453,police,3439,1184
115617,watch the credits,2798,1484
116797,based on a book,2419,183
116797,england,2419,272
117590,watch the credits,2421,1484
118696,based on a book,1655,183
118696,franchise,1655,2400
110,adult,178,5478
318,profound,12,3409
2700,distasteful,1384,7179
2700,mature,1384,4874
6874,mature,753,4874
35836,eccentric,822,2855
3503,masterpiece,3546,2023
26150,masterpiece,4266,2023
1954,training montage,1267,4042
2420,training montage,666,4042
2580,christmas,1383,1527
5418,damsel in distress,1460,4928
5418,misogyny,1460,3039
67429,psychedelic,4647,677
67429,trippy,4647,1546
96610,misogyny,2771,3039
6867,terrible acting,1828,885
750,great,425,4450
1193,great movie,29,694
8366,too much religion,2307,5790
2115,mediocre,972,4773
114,less than 300 ratings,1901,3884
61160,science fiction,1612,675
589,welldone time travel,16,7180
1215,dumb fun,36,7181
1240,welldone time travel,40,7180
1258,overrated,44,197
1274,overrated,645,197
3977,dumb fun,540,7181
4571,dumb fun,122,7181
4571,welldone time travel,122,7180
6537,dumb fun,747,7181
6537,welldone time travel,747,7180
7147,predictable,1876,563
7147,pretty,1876,6641
356,great story,355,4971
593,actors and acting,17,1481
593,directorscreenwriter,17,6070
539,overrated,422,197
1821,annoying,4401,3249
1821,friends,4401,467
1821,love,4401,510
2424,overrated,482,197
2424,unrealistic,482,224
2961,divorce,1393,2200
2961,drama,1393,252
2961,love,1393,510
2961,marriage,1393,325
2961,michelle pfeiffer,1393,1537
4018,classic,545,173
4018,funny,545,109
4141,freddie prinze jr,2833,6164
4890,weird,2840,125
5066,bittersweet,1001,117
5066,romantic,1001,1735
5957,accent,1012,4419
5957,funny,1012,109
5957,happy ending,1012,1540
5957,redemption,1012,205
5957,sweet,1012,3303
7444,best friends,766,5643
45672,crude,3529,5247
49286,disappointing,3307,346
49286,john krasinski,3307,3081
51084,annoying,1148,3249
65585,forgettable,4987,3275
66665,disgusting,3266,5636
67087,language,2734,363
69757,bad ending,3271,2885
89864,language,2558,363
89864,love,2558,510
923,thought provoking,1200,940
2701,action,494,142
3190,bad science,3808,2250
3190,cliche,3808,257
3190,expository dialogue,3808,2925
3190,scifi,3808,104
3190,superficial,3808,3040
3981,androids,1430,555
3981,enigmatic,1430,754
4643,slavery,564,324
4643,violence,564,280
4734,childish,2166,2267
4734,unfunny,2166,3061
5502,religious overtones,728,1065
5502,scary,728,958
6502,thoughtprovoking,147,105
8376,dry humor,1029,4656
8874,farce,2309,2129
30793,superficial,799,3040
32213,not as good as the original,809,6364
35836,social angst,822,3857
40870,good direction,1718,4008
45081,stylized,3525,161
47518,got bored  turned it off,4284,7182
47518,preachy,4284,3653
49278,unsatisfying,849,4923
72011,misanthrope,2522,2991
74789,superficial,1622,3040
79428,quirky,3282,159
81537,marijuana,3287,402
82461,superficial,1633,3040
84772,nihilism,4313,1620
1717,bad,1890,600
4447,terrible,1450,5109
4975,good soundtrack,2263,2084
6502,entertaining,147,1769
8373,thriller,3337,589
3438,anthropomorphic,104,5734
4878,patrick swayze,125,484
6001,betamax,3102,3200
296,pop culture references,11,3427
2615,80s nostalgia,322,1027
5040,80s nostalgia,134,1027
5540,laurence olivier,137,5366
8983,poor plot,1701,3528
47122,teen movie,4956,51
60072,over the top,4981,321
66934,scifi,2335,104
81847,ron perlman,2752,3314
87306,bad ending,2551,2885
106002,good adaptation,2789,5877
106002,good adaptation of the book,2789,6226
107406,violence,4714,280
112852,poor plot,1654,3528
837,good message,1921,5566
837,great movie,1921,694
954,great cast excellent,948,4937
1377,action packed,1886,254
1377,comic,1886,2042
1907,ok,2617,4007
2046,good,293,726
2080,childhood classics,464,870
2405,okay once,481,7183
2431,okay once,1378,7183
2478,silly fun,1896,3663
2953,silly but good,3294,2579
3033,silly fun,343,3663
4321,juvenile,1090,5611
4367,okay once,1293,7183
4734,juvenile,2166,5611
4896,must see,126,2471
6218,good message,1574,5566
6218,great movie,1574,694
6373,good concept,2271,3003
6934,great movie,754,694
6934,must see,754,2471
45447,propaganda,2323,679
8254,desert,1133,986
8254,vincent gallo,1133,6336
37729,danny elfman score,1714,3632
256,funny,626,109
261,family bonds,1470,312
762,single mother,411,4447
805,trial,1340,503
1393,rugby,402,3013
2724,journal writing,981,7082
3268,funny,3448,109
3408,single mother,519,4447
4025,police investigation,1288,791
4465,jodie foster,3125,1650
4465,trial,3125,503
5452,animals talking,4404,5334
7701,family comedy,4424,2481
8873,medicine,2686,3522
41571,narration,830,4749
54771,alien invasion,869,301
5956,acting,2269,358
4993,pretentious,131,244
52604,action,3247,142
52604,generation x,3247,4342
52604,sci fi,3247,2954
52604,sexuality,3247,47
52604,violence,3247,280
1917,adventure,285,239
1917,space travel,285,781
1917,thriller,285,589
2322,corny,2155,1575
6754,scifi,149,104
6754,supernatural,149,913
66171,acting,909,358
66171,scifi,909,104
66171,short,909,2734
720,great movie,396,694
1120,okay once,1344,7183
2405,okay,481,4453
2701,okay once,494,7183
2872,good movie,92,5532
4015,okay once,1287,7183
4246,okay,696,4453
5679,okay once,138,7183
7147,great movie,1876,694
7438,masterpiece,163,2023
858,length,235,4557
2959,thought provoking,96,940
48516,soundtrack,845,78
296,great editing,11,6295
296,very funny,11,2448
593,atmospheric,17,215
950,great dialogue,2174,1220
953,hope,238,2059
1176,great soundtrack,2937,287
3067,women,3081,2025
3741,dreamlike,2446,581
3813,death,3890,279
3813,existentialism,3890,549
3813,sad,3890,602
4144,visually stunning,2463,1057
4690,mafia life,2248,4289
30810,heartwarming,1707,575
96610,great script,2771,2017
101525,bad execution,2780,3604
101525,pretentious,2780,244
107771,death,4683,279
107771,existentialism,4683,549
109487,inspiring,2410,1041
112183,photography,4991,248
112290,great dialogue,2417,1220
112852,great characters,1654,5793
5995,sad,2352,602
40339,funny,827,109
4306,almost favorite,119,5032
3072,funny,346,109
3072,olympia dukakis,346,5356
4476,bette midler,3974,3145
4211,jeremy irons,4488,873
5903,empty,733,4793
5903,sean bean dies,733,7002
708,animals,395,541
708,cats,395,4193
1173,toilet humor,2935,4613
1554,books,2953,1043
3552,funny,1774,109
3844,death of a child,537,1138
4386,stupid,1562,2998
5944,science fiction,4262,675
5970,death of a child,3431,1138
5970,writing,3431,34
5970,writing process,3431,6573
6564,action,4415,142
6785,brothers,3422,988
6785,family,3422,1349
6785,romance,3422,160
6785,soundtrack,3422,78
8666,golden raspberry worst actress,4426,4861
8666,golden raspberry worst picture,4426,6021
1266,cowboy,48,3163
57669,satire,2500,43
2771,acting,2584,358
2771,guilty pleasure,2584,1696
5225,male nudity,715,1621
2232,gore,660,1459
2232,thriller,660,589
4587,geena davis,3321,787
5391,alan arkin,4514,3827
1193,stereotypes,29,3605
32,overrated,2,197
1136,overrated,28,197
2502,overrated,1381,197
924,sf,20,6213
1212,love this movie,2179,3567
1240,sf,40,6213
1252,love this movie,1103,3567
1584,sf,61,6213
1653,sf,274,6213
2009,sf,287,6213
2076,love this movie,296,3567
3503,sf,3546,6213
3703,sf,209,6213
5349,love this movie,720,3567
6979,sf,756,6213
8914,love this movie,2715,3567
8914,sf,2715,6213
306,models,2369,3805
367,based on a comic,14,281
507,father figure,2384,6628
1201,thoughtprovoking,33,105
1266,oscar best directing,48,795
1704,imdb top 250,1213,175
1921,life,286,4826
1921,philosophy,286,316
2959,anticorporation,96,5895
3198,book was better,2438,2114
3992,social commentary,4484,292
3992,teenager,4484,129
